"","TRTFRIEND","TRTSPONLY","TRTCCC","TRTALONE","TRTFAMILY","TRCHILDNUM"
"7659",0,0,0,390,0,0
"7660",0,0,0,890,0,0
"7661",0,650,0,130,960,3
"7662",0,0,0,755,0,0
"7663",0,0,0,840,0,0
"7664",840,0,0,40,0,0
"7665",0,630,0,300,630,0
"7666",0,0,0,422,268,1
"7667",0,0,0,660,170,0
"7668",0,210,0,240,540,0
"7669",0,61,0,585,355,0
"7670",0,0,0,897,0,0
"7671",0,0,0,141,519,1
"7672",0,0,0,285,0,0
"7673",0,0,0,675,0,0
"7674",0,0,0,570,0,0
"7675",0,355,0,125,355,0
"7676",0,120,0,450,490,2
"7677",265,0,0,605,0,0
"7678",0,35,0,572,35,0
"7679",0,0,0,220,0,0
"7680",0,0,0,915,0,0
"7681",0,390,0,180,390,0
"7682",0,0,0,50,285,1
"7683",0,0,0,454,0,0
"7684",0,0,0,186,0,0
"7685",0,465,0,460,465,0
"7686",0,220,0,380,220,0
"7687",0,430,0,530,430,0
"7688",0,0,0,880,0,0
"7689",0,0,0,515,175,0
"7690",0,0,75,160,60,1
"7691",0,0,0,0,690,1
"7692",0,613,0,130,750,1
"7693",0,90,0,280,525,3
"7694",0,0,0,800,0,0
"7695",0,330,0,220,330,0
"7696",0,20,0,110,365,2
"7697",0,0,925,115,0,0
"7698",0,0,0,370,0,0
"7699",0,900,0,0,900,0
"7700",0,0,0,886,0,0
"7701",0,700,0,0,700,0
"7702",0,75,30,35,295,2
"7703",0,0,110,140,0,0
"7704",0,0,0,545,265,0
"7705",0,0,60,246,0,0
"7706",15,0,0,180,0,0
"7707",0,598,0,267,603,1
"7708",0,0,125,342,120,1
"7709",0,0,0,460,0,0
"7710",0,0,0,115,265,1
"7711",0,380,0,481,380,0
"7712",0,0,0,870,0,0
"7713",0,165,0,330,165,0
"7714",0,735,0,0,855,0
"7715",120,70,0,5,855,4
"7716",0,390,0,390,390,0
"7717",0,270,0,600,270,0
"7718",0,360,0,150,390,0
"7719",0,120,0,0,840,6
"7720",0,0,0,600,270,0
"7721",0,410,0,395,410,0
"7722",0,0,0,490,305,1
"7723",0,130,0,191,175,0
"7724",0,30,0,797,30,0
"7725",0,120,0,495,330,1
"7726",0,0,0,75,210,2
"7727",0,0,0,80,455,0
"7728",0,255,0,565,255,0
"7729",0,295,0,286,440,0
"7730",0,0,0,910,10,0
"7731",0,0,0,307,145,1
"7732",0,673,0,65,673,0
"7733",0,30,0,300,391,3
"7734",0,0,0,345,0,0
"7735",0,130,0,352,633,2
"7736",0,0,0,75,305,4
"7737",0,634,0,361,634,0
"7738",0,0,0,765,0,0
"7739",0,300,0,90,300,0
"7740",0,556,0,305,556,0
"7741",0,0,0,157,27,2
"7742",230,0,0,475,0,0
"7743",0,225,0,715,225,0
"7744",0,0,0,560,0,0
"7745",45,0,45,205,45,1
"7746",0,0,0,220,350,2
"7747",0,0,0,680,0,0
"7748",0,0,0,880,0,0
"7749",0,690,0,120,690,0
"7750",0,570,0,365,630,0
"7751",0,1070,0,160,1070,0
"7752",0,0,0,377,0,2
"7753",0,0,0,840,0,0
"7754",0,0,0,543,0,0
"7755",0,20,430,0,20,0
"7756",0,0,0,615,320,2
"7757",0,0,0,640,0,0
"7758",0,0,0,50,240,1
"7759",0,20,0,415,369,1
"7760",30,0,0,886,0,0
"7761",0,0,0,780,0,0
"7762",0,0,0,240,661,1
"7763",0,0,0,260,0,0
"7764",0,264,0,541,264,0
"7765",0,0,0,670,0,0
"7766",0,0,0,545,0,0
"7767",0,0,0,40,792,2
"7768",0,0,0,212,0,0
"7769",0,0,0,1185,0,0
"7770",0,0,0,175,100,2
"7771",0,0,0,930,0,0
"7772",0,0,0,1064,114,0
"7773",0,225,0,645,225,0
"7774",0,0,0,900,0,0
"7775",0,605,0,325,605,0
"7776",0,8,0,842,8,0
"7777",0,0,0,945,0,0
"7778",115,620,0,15,735,0
"7779",0,840,0,0,840,0
"7780",0,700,0,170,700,0
"7781",0,692,0,45,825,0
"7782",0,150,0,300,585,1
"7783",0,0,0,250,620,2
"7784",0,145,0,420,325,0
"7785",0,0,0,610,0,0
"7786",0,120,0,10,322,2
"7787",0,0,0,460,142,2
"7788",0,235,0,295,235,0
"7789",0,350,0,250,530,0
"7790",0,315,0,450,435,0
"7791",0,30,0,870,30,0
"7792",270,0,0,620,0,0
"7793",0,0,0,0,0,0
"7794",0,0,60,270,85,1
"7795",0,220,0,235,725,1
"7796",0,375,0,405,375,0
"7797",0,30,40,180,315,0
"7798",0,210,0,515,210,0
"7799",0,0,0,120,0,0
"7800",0,710,0,190,710,0
"7801",120,308,0,342,518,0
"7802",0,0,0,300,150,0
"7803",0,620,0,240,620,0
"7804",0,0,0,423,42,3
"7805",0,0,0,589,30,0
"7806",0,605,0,180,605,0
"7807",0,0,0,305,15,2
"7808",0,0,0,890,0,0
"7809",0,0,0,525,0,0
"7810",0,90,0,375,310,2
"7811",0,685,0,30,685,0
"7812",0,0,0,259,330,2
"7813",0,0,0,1020,0,0
"7814",0,0,0,472,45,0
"7815",0,170,0,130,860,2
"7816",0,180,0,185,360,2
"7817",0,0,0,570,225,2
"7818",0,0,0,442,441,0
"7819",0,0,25,228,32,4
"7820",0,255,0,365,470,3
"7821",0,885,0,105,885,0
"7822",0,268,0,572,268,0
"7823",0,150,175,145,520,0
"7824",0,0,0,945,0,0
"7825",0,0,0,810,0,0
"7826",0,0,0,345,0,0
"7827",0,165,0,119,675,2
"7828",0,0,0,750,0,0
"7829",0,2,0,412,548,2
"7830",0,495,0,105,495,0
"7831",0,0,0,470,120,4
"7832",0,70,0,340,160,1
"7833",0,0,0,715,155,0
"7834",0,150,0,270,390,0
"7835",0,177,0,685,237,0
"7836",0,0,0,491,275,0
"7837",60,0,0,930,0,2
"7838",0,0,0,1050,0,0
"7839",0,0,0,40,720,2
"7840",0,205,0,240,205,0
"7841",0,235,0,410,365,0
"7842",0,0,0,690,0,0
"7843",0,0,0,775,5,0
"7844",0,0,0,662,0,0
"7845",0,0,0,1080,0,0
"7846",0,0,0,880,0,0
"7847",0,0,0,840,0,0
"7848",0,0,0,300,660,1
"7849",0,60,0,445,400,1
"7850",0,135,0,245,135,0
"7851",0,0,0,900,0,0
"7852",0,600,0,240,600,0
"7853",0,710,0,0,710,0
"7854",0,0,0,810,0,0
"7855",0,0,0,975,0,0
"7856",0,0,0,540,330,1
"7857",0,0,0,335,0,0
"7858",0,595,0,100,595,0
"7859",0,0,0,780,0,0
"7860",0,0,0,370,440,1
"7861",0,265,0,120,745,2
"7862",0,220,0,667,220,0
"7863",0,0,0,515,330,0
"7864",0,0,0,750,0,0
"7865",0,60,0,445,520,2
"7866",0,0,0,670,0,0
"7867",0,0,0,700,250,0
"7868",0,0,0,180,25,0
"7869",0,0,0,310,0,0
"7870",0,0,0,840,0,0
"7871",0,0,0,210,575,2
"7872",0,60,0,120,750,1
"7873",0,0,0,750,0,0
"7874",0,550,0,320,550,0
"7875",0,30,0,25,431,2
"7876",0,140,0,275,140,0
"7877",0,580,0,240,580,0
"7878",0,335,0,505,335,0
"7879",0,315,0,645,315,0
"7880",0,0,0,180,215,0
"7881",0,600,0,100,600,0
"7882",0,0,0,780,330,2
"7883",0,750,0,90,750,0
"7884",0,870,0,0,870,0
"7885",0,0,0,240,0,0
"7886",0,0,0,630,0,2
"7887",0,0,0,810,30,0
"7888",220,200,0,420,465,0
"7889",0,0,0,205,215,2
"7890",0,460,0,90,865,0
"7891",0,0,0,530,0,0
"7892",0,0,0,15,835,3
"7893",0,220,0,120,645,0
"7894",0,160,0,430,490,2
"7895",0,0,0,845,0,0
"7896",0,80,0,275,80,0
"7897",0,0,0,650,280,0
"7898",0,250,0,260,670,0
"7899",0,0,0,790,120,0
"7900",0,0,0,335,0,0
"7901",0,0,90,440,0,0
"7902",0,0,0,780,0,0
"7903",0,0,0,370,0,0
"7904",0,120,0,10,950,2
"7905",690,100,0,120,100,0
"7906",0,679,0,131,679,0
"7907",0,0,0,310,0,0
"7908",0,0,0,390,180,0
"7909",0,0,0,285,0,0
"7910",0,0,0,585,0,0
"7911",0,653,0,219,698,0
"7912",0,195,0,200,195,0
"7913",0,448,0,362,448,0
"7914",0,0,0,650,130,0
"7915",0,0,0,362,0,0
"7916",0,0,0,620,190,0
"7917",0,275,0,150,795,1
"7918",0,690,0,320,690,0
"7919",0,0,0,735,0,0
"7920",0,745,0,50,850,0
"7921",0,0,0,630,240,3
"7922",0,0,0,281,0,0
"7923",460,0,0,151,0,0
"7924",0,150,0,95,150,0
"7925",0,0,0,170,65,2
"7926",0,280,0,155,280,0
"7927",0,215,0,120,665,3
"7928",0,0,0,449,30,0
"7929",0,0,0,310,182,0
"7930",0,265,0,170,265,0
"7931",0,0,0,780,0,0
"7932",0,0,0,260,525,1
"7933",0,275,0,145,590,2
"7934",0,0,0,85,217,1
"7935",0,0,0,135,205,1
"7936",0,120,0,260,650,2
"7937",0,240,0,90,240,0
"7938",0,0,0,2,625,1
"7939",0,680,0,100,680,0
"7940",0,50,0,370,230,0
"7941",0,150,0,210,410,0
"7942",0,0,0,600,0,0
"7943",0,0,0,145,705,2
"7944",410,0,0,20,270,0
"7945",0,0,0,675,105,1
"7946",330,0,0,330,330,0
"7947",0,352,0,0,705,0
"7948",0,0,0,80,730,0
"7949",0,0,0,55,700,3
"7950",350,0,0,70,230,3
"7951",0,0,0,463,437,0
"7952",0,0,0,185,635,3
"7953",80,0,0,297,135,2
"7954",0,0,0,0,495,2
"7955",0,0,0,240,320,1
"7956",540,0,0,47,120,0
"7957",0,0,0,60,450,1
"7958",62,0,0,533,60,0
"7959",0,90,55,100,90,0
"7960",0,0,0,750,0,0
"7961",30,295,0,80,805,3
"7962",0,0,0,905,0,2
"7963",0,0,0,780,0,0
"7964",0,255,0,330,600,3
"7965",0,0,0,295,0,0
"7966",0,675,0,45,675,0
"7967",0,0,0,680,60,0
"7968",0,0,0,0,865,0
"7969",0,510,0,30,815,3
"7970",0,0,0,900,0,0
"7971",0,0,0,790,0,0
"7972",0,255,0,70,705,2
"7973",0,215,0,250,560,2
"7974",0,0,0,666,0,0
"7975",0,210,0,30,870,0
"7976",0,150,0,25,255,2
"7977",0,0,0,795,0,0
"7978",0,0,0,818,0,0
"7979",0,0,0,497,193,0
"7980",0,0,0,150,690,0
"7981",0,0,0,550,296,1
"7982",0,498,0,582,498,0
"7983",0,315,0,345,315,0
"7984",0,0,0,315,0,0
"7985",0,0,0,96,0,0
"7986",0,0,0,0,0,0
"7987",0,0,60,175,0,0
"7988",0,315,0,60,710,1
"7989",0,285,0,375,285,0
"7990",0,30,0,0,900,3
"7991",0,0,0,900,0,0
"7992",0,30,0,110,855,1
"7993",0,0,0,615,0,0
"7994",0,365,0,15,815,0
"7995",0,0,0,885,100,3
"7996",0,0,0,285,80,1
"7997",0,0,60,195,0,2
"7998",0,0,0,1080,0,0
"7999",0,240,0,188,787,0
"8000",0,120,0,690,120,0
"8001",0,0,0,49,0,1
"8002",0,0,0,660,0,0
"8003",0,0,30,358,0,0
"8004",0,510,0,60,750,0
"8005",0,0,0,780,0,0
"8006",0,0,0,466,180,0
"8007",0,70,30,105,70,0
"8008",0,0,0,370,170,0
"8009",0,0,0,180,290,2
"8010",0,0,0,30,0,3
"8011",0,0,0,475,0,0
"8012",0,60,0,180,690,4
"8013",0,30,0,810,30,0
"8014",0,0,0,890,0,0
"8015",0,445,0,65,445,0
"8016",0,0,0,1110,0,0
"8017",0,45,0,300,510,1
"8018",0,0,0,615,0,0
"8019",0,0,0,975,0,0
"8020",0,530,0,0,710,0
"8021",0,795,0,70,795,0
"8022",0,60,0,296,324,2
"8023",0,0,0,780,0,0
"8024",0,0,0,810,0,0
"8025",0,0,0,974,75,0
"8026",0,555,0,255,555,1
"8027",0,240,0,0,890,2
"8028",190,270,0,335,360,2
"8029",0,0,0,520,240,2
"8030",0,630,0,150,630,0
"8031",0,0,0,645,0,0
"8032",0,497,0,364,666,0
"8033",0,0,0,700,0,0
"8034",90,185,0,560,275,0
"8035",0,0,0,630,105,0
"8036",90,0,0,900,0,0
"8037",0,180,0,263,495,2
"8038",0,0,0,355,395,0
"8039",0,0,0,660,0,0
"8040",0,456,0,594,456,0
"8041",0,0,0,120,150,1
"8042",0,0,0,769,0,0
"8043",0,0,0,30,782,0
"8044",0,0,0,720,0,0
"8045",105,0,0,295,60,1
"8046",0,0,0,885,65,0
"8047",0,0,0,780,0,0
"8048",0,0,0,720,0,0
"8049",295,480,0,215,480,0
"8050",0,10,0,250,550,2
"8051",0,0,0,335,505,0
"8052",0,680,0,30,710,0
"8053",0,0,0,840,0,0
"8054",0,0,0,720,0,0
"8055",0,0,0,570,0,0
"8056",0,720,0,0,720,0
"8057",0,0,0,870,0,0
"8058",0,0,0,320,0,1
"8059",0,150,0,30,875,0
"8060",0,0,30,260,235,0
"8061",0,0,0,780,60,0
"8062",365,0,0,885,0,0
"8063",0,750,0,150,750,0
"8064",805,0,0,80,0,0
"8065",0,0,0,465,355,4
"8066",0,0,0,3,707,0
"8067",0,0,0,510,300,0
"8068",570,0,0,0,695,1
"8069",0,150,0,100,735,2
"8070",0,520,0,85,705,1
"8071",0,471,0,180,720,0
"8072",0,165,0,190,165,0
"8073",0,180,0,180,580,1
"8074",0,0,30,404,0,0
"8075",0,0,0,210,575,1
"8076",0,0,20,125,195,2
"8077",0,720,0,0,720,0
"8078",0,0,0,645,0,0
"8079",0,0,0,840,0,0
"8080",0,135,0,105,135,0
"8081",0,270,0,120,690,2
"8082",0,0,0,133,665,0
"8083",80,0,0,590,260,0
"8084",0,0,0,250,0,0
"8085",0,205,0,820,205,0
"8086",0,0,0,595,125,0
"8087",0,597,0,15,662,0
"8088",0,20,0,385,155,1
"8089",0,1,0,200,821,0
"8090",0,236,5,204,266,0
"8091",0,0,0,290,551,2
"8092",0,0,0,760,0,0
"8093",0,50,0,730,50,0
"8094",0,60,0,135,240,1
"8095",0,0,0,855,120,0
"8096",0,0,0,480,0,0
"8097",0,0,0,300,30,0
"8098",0,210,0,650,449,1
"8099",0,0,0,800,0,0
"8100",0,195,0,45,385,3
"8101",0,740,0,190,740,0
"8102",0,0,0,450,0,0
"8103",450,0,0,345,0,0
"8104",0,0,0,385,120,1
"8105",290,0,0,394,281,2
"8106",340,0,0,110,475,6
"8107",0,0,0,120,660,1
"8108",0,0,0,490,150,4
"8109",0,0,0,565,20,1
"8110",115,0,0,235,335,1
"8111",0,0,0,602,190,1
"8112",120,0,0,550,420,1
"8113",360,0,0,180,390,0
"8114",0,0,0,720,180,1
"8115",0,0,0,385,120,0
"8116",0,0,0,690,255,2
"8117",0,0,0,502,0,0
"8118",0,0,0,855,0,0
"8119",0,255,0,660,255,0
"8120",0,0,0,540,120,0
"8121",0,0,0,875,0,1
"8122",0,0,0,61,30,1
"8123",0,680,0,0,860,0
"8124",0,0,0,322,593,2
"8125",77,0,0,598,0,0
"8126",158,0,0,702,0,0
"8127",0,30,0,0,930,2
"8128",0,60,0,0,315,2
"8129",0,0,0,262,0,0
"8130",0,0,0,900,0,0
"8131",0,0,0,550,30,0
"8132",0,270,0,211,270,0
"8133",60,0,0,900,0,0
"8134",0,120,0,60,180,0
"8135",0,556,0,224,556,0
"8136",0,0,0,275,705,0
"8137",0,0,0,270,375,0
"8138",0,0,0,30,0,0
"8139",340,0,0,20,545,2
"8140",0,0,0,879,5,0
"8141",0,0,0,450,330,0
"8142",0,0,0,165,310,3
"8143",0,715,0,65,715,0
"8144",0,226,0,100,866,2
"8145",0,60,0,30,110,2
"8146",0,0,0,410,0,0
"8147",0,0,0,234,246,1
"8148",0,317,0,195,615,1
"8149",0,138,0,180,170,2
"8150",0,540,0,60,960,0
"8151",0,0,0,570,210,0
"8152",90,865,0,145,865,0
"8153",0,600,0,105,660,0
"8154",0,210,60,100,240,2
"8155",0,0,0,110,215,0
"8156",10,0,0,860,0,0
"8157",125,0,0,350,35,1
"8158",0,300,0,630,300,0
"8159",0,0,0,990,0,2
"8160",0,0,0,545,0,0
"8161",0,330,0,45,330,0
"8162",0,0,70,325,0,0
"8163",246,0,0,579,25,0
"8164",0,0,0,880,0,0
"8165",0,0,0,395,250,2
"8166",275,0,0,130,90,0
"8167",0,0,0,63,552,1
"8168",0,0,0,1060,0,0
"8169",0,0,0,0,425,2
"8170",0,0,0,65,150,0
"8171",0,0,0,295,287,1
"8172",0,0,0,0,120,4
"8173",0,225,0,630,225,0
"8174",0,705,0,195,705,0
"8175",0,0,25,577,0,0
"8176",0,0,0,640,0,0
"8177",0,285,0,215,285,0
"8178",0,0,0,850,0,0
"8179",0,110,0,70,110,0
"8180",0,0,0,465,0,2
"8181",0,310,30,135,310,0
"8182",0,0,0,480,120,0
"8183",0,0,0,900,0,0
"8184",0,120,0,508,347,2
"8185",0,195,0,720,195,0
"8186",0,60,0,0,660,2
"8187",0,60,0,510,300,0
"8188",0,448,0,130,580,0
"8189",120,0,0,645,0,0
"8190",0,0,15,235,145,1
"8191",0,0,0,180,660,2
"8192",0,0,30,115,30,0
"8193",0,0,0,300,280,1
"8194",0,100,0,165,770,2
"8195",0,177,0,143,177,0
"8196",0,105,0,852,105,0
"8197",0,0,0,0,0,0
"8198",0,0,0,760,0,0
"8199",0,0,0,20,375,0
"8200",420,0,0,515,0,1
"8201",0,0,0,705,0,0
"8202",0,0,0,845,25,0
"8203",0,277,0,303,507,2
"8204",0,523,0,225,523,0
"8205",0,0,0,39,0,0
"8206",0,30,0,70,790,1
"8207",0,0,0,155,705,2
"8208",0,0,0,413,0,0
"8209",0,0,0,270,570,0
"8210",0,0,0,1000,0,1
"8211",0,0,0,780,0,0
"8212",90,0,0,380,90,0
"8213",0,20,90,190,20,2
"8214",0,0,0,255,585,1
"8215",0,0,0,720,0,0
"8216",0,0,0,293,0,0
"8217",0,420,0,495,420,0
"8218",0,0,0,580,0,1
"8219",0,0,0,190,530,2
"8220",360,0,0,175,0,1
"8221",0,0,0,30,585,0
"8222",0,0,0,150,690,2
"8223",0,0,0,530,310,2
"8224",0,0,0,660,190,1
"8225",0,0,0,230,105,4
"8226",0,0,0,340,665,2
"8227",0,0,0,686,30,1
"8228",0,0,0,10,510,3
"8229",0,0,0,332,180,0
"8230",0,0,0,390,180,1
"8231",0,0,60,150,435,0
"8232",0,0,0,175,147,4
"8233",0,0,0,340,425,1
"8234",0,0,0,260,0,0
"8235",0,120,0,30,780,2
"8236",0,0,0,340,210,0
"8237",475,0,0,95,208,1
"8238",0,0,0,246,335,2
"8239",0,0,0,630,90,1
"8240",0,0,0,20,410,4
"8241",120,0,0,240,25,0
"8242",0,0,0,390,240,1
"8243",0,0,0,550,150,2
"8244",0,0,0,480,300,0
"8245",0,0,0,40,960,3
"8246",0,0,0,695,180,0
"8247",0,0,0,60,15,1
"8248",0,0,0,510,190,0
"8249",0,0,0,965,2,2
"8250",0,0,0,49,726,1
"8251",0,0,0,840,180,0
"8252",0,0,0,265,450,3
"8253",0,0,0,428,20,0
"8254",0,15,0,82,1028,2
"8255",0,210,0,245,780,2
"8256",0,0,0,180,0,0
"8257",0,453,0,247,453,0
"8258",0,0,0,542,383,3
"8259",0,390,0,28,500,2
"8260",0,0,0,615,195,1
"8261",0,115,0,65,375,2
"8262",0,600,0,120,600,0
"8263",0,0,0,540,0,0
"8264",0,205,0,110,205,1
"8265",0,0,0,340,45,0
"8266",0,0,0,500,110,4
"8267",0,0,0,825,0,0
"8268",0,15,0,303,436,2
"8269",0,20,0,295,260,3
"8270",0,0,0,880,0,0
"8271",300,540,0,60,540,0
"8272",0,90,0,349,90,0
"8273",0,0,0,345,0,0
"8274",425,0,0,0,975,1
"8275",0,0,0,970,0,0
"8276",0,0,0,260,0,0
"8277",120,0,120,450,0,0
"8278",0,0,0,290,360,3
"8279",0,865,0,0,865,0
"8280",0,0,0,735,120,0
"8281",0,0,0,840,0,0
"8282",0,0,0,60,590,4
"8283",0,0,0,675,0,0
"8284",0,0,0,995,0,0
"8285",0,84,8,65,327,1
"8286",0,840,0,0,840,0
"8287",0,45,0,780,45,0
"8288",0,490,0,420,490,0
"8289",0,0,0,360,0,0
"8290",0,600,0,125,630,0
"8291",0,0,0,507,189,1
"8292",0,0,0,567,0,0
"8293",0,780,0,120,870,0
"8294",0,0,0,630,0,0
"8295",0,260,0,120,260,0
"8296",0,440,0,0,440,0
"8297",0,90,0,120,840,2
"8298",0,70,0,100,745,3
"8299",0,185,0,225,185,0
"8300",0,690,0,215,690,0
"8301",0,0,0,540,0,0
"8302",0,0,0,720,0,0
"8303",0,0,0,810,0,0
"8304",0,30,0,180,570,0
"8305",0,45,0,513,372,1
"8306",0,0,0,900,0,1
"8307",0,160,0,30,690,1
"8308",0,0,0,850,0,0
"8309",0,0,0,360,450,3
"8310",330,0,0,480,0,0
"8311",0,30,0,120,605,1
"8312",0,0,0,840,0,0
"8313",0,205,0,160,205,0
"8314",0,0,0,410,360,0
"8315",0,900,0,0,900,0
"8316",0,0,0,90,0,0
"8317",120,0,0,300,360,2
"8318",0,0,0,570,0,0
"8319",0,0,0,0,945,2
"8320",0,0,0,360,360,0
"8321",0,0,0,1440,0,0
"8322",0,0,0,360,45,0
"8323",0,0,0,1080,0,0
"8324",0,900,0,0,900,0
"8325",0,210,0,30,300,0
"8326",0,120,0,190,690,2
"8327",0,0,0,170,135,1
"8328",0,0,0,983,0,0
"8329",0,0,0,840,0,0
"8330",0,120,0,190,420,2
"8331",323,0,0,487,0,0
"8332",0,0,0,410,0,0
"8333",0,360,0,355,465,0
"8334",0,0,0,840,50,0
"8335",0,0,0,285,535,1
"8336",0,0,0,505,30,0
"8337",0,0,0,690,0,0
"8338",0,0,30,100,280,2
"8339",0,390,0,550,390,0
"8340",0,0,0,960,0,0
"8341",0,30,0,229,675,3
"8342",0,0,0,610,0,0
"8343",120,700,0,20,820,0
"8344",0,0,0,160,0,2
"8345",0,0,0,450,0,0
"8346",0,0,0,980,0,0
"8347",0,0,0,600,0,0
"8348",0,0,0,620,300,0
"8349",0,0,0,360,430,0
"8350",0,800,0,0,1020,2
"8351",0,416,0,409,416,0
"8352",0,0,0,765,0,0
"8353",0,0,0,825,0,0
"8354",0,0,0,780,0,0
"8355",0,520,0,230,520,0
"8356",0,0,0,855,60,0
"8357",0,650,0,0,935,0
"8358",0,0,0,325,0,0
"8359",0,640,0,110,760,0
"8360",0,0,0,250,590,1
"8361",0,0,0,23,0,0
"8362",0,515,0,90,515,0
"8363",0,0,0,1020,0,0
"8364",0,55,0,359,55,4
"8365",0,60,0,210,720,1
"8366",0,45,0,575,365,0
"8367",0,345,0,405,345,0
"8368",0,0,0,403,123,1
"8369",0,0,0,499,406,2
"8370",0,0,0,255,366,1
"8371",0,0,30,230,30,0
"8372",0,590,0,0,590,0
"8373",0,0,0,0,800,1
"8374",0,0,0,960,0,0
"8375",0,0,0,770,0,0
"8376",0,0,0,90,690,1
"8377",0,0,0,800,0,0
"8378",0,0,0,310,0,0
"8379",0,60,0,300,254,1
"8380",0,0,0,250,0,0
"8381",0,60,0,840,60,0
"8382",250,0,0,500,0,0
"8383",0,255,0,225,255,0
"8384",0,0,0,419,0,0
"8385",0,141,0,375,495,3
"8386",0,0,0,145,762,2
"8387",0,0,0,435,0,0
"8388",0,0,0,965,0,0
"8389",0,20,0,770,140,0
"8390",0,75,0,765,75,0
"8391",0,360,0,510,360,0
"8392",0,66,0,267,303,2
"8393",0,0,0,990,0,0
"8394",0,0,0,90,780,1
"8395",30,20,0,0,785,1
"8396",0,0,0,305,90,0
"8397",0,840,0,0,840,0
"8398",0,0,0,555,0,0
"8399",0,90,0,85,300,3
"8400",0,0,0,60,645,2
"8401",0,0,0,1230,0,0
"8402",0,0,0,480,450,2
"8403",0,0,30,450,0,0
"8404",0,0,0,945,0,0
"8405",240,0,0,750,0,0
"8406",0,215,0,400,545,1
"8407",0,0,0,395,30,0
"8408",0,0,0,870,210,1
"8409",0,0,0,0,660,1
"8410",0,0,0,810,0,0
"8411",0,0,0,780,0,0
"8412",0,0,0,245,0,3
"8413",0,0,35,85,0,0
"8414",0,0,0,870,0,0
"8415",0,862,0,48,982,0
"8416",300,0,0,626,0,0
"8417",0,0,0,427,328,2
"8418",0,45,0,0,782,4
"8419",0,457,0,73,657,0
"8420",0,0,0,465,383,0
"8421",0,0,0,1125,135,0
"8422",0,330,0,600,330,0
"8423",0,220,0,560,220,0
"8424",0,50,0,65,755,2
"8425",0,0,0,685,0,0
"8426",0,0,0,515,205,0
"8427",0,885,0,15,885,0
"8428",0,0,0,165,675,1
"8429",0,500,0,0,720,1
"8430",0,0,0,45,760,2
"8431",0,130,0,265,265,3
"8432",0,0,0,345,495,2
"8433",0,153,0,185,299,2
"8434",0,0,0,65,955,0
"8435",0,0,60,105,20,3
"8436",0,350,0,600,350,0
"8437",0,150,0,375,675,7
"8438",0,0,0,475,0,0
"8439",235,215,0,275,215,0
"8440",0,0,0,360,0,0
"8441",0,75,0,0,720,1
"8442",70,345,0,230,580,0
"8443",0,0,0,685,265,0
"8444",0,210,0,490,440,0
"8445",180,0,0,615,75,0
"8446",0,0,0,920,0,0
"8447",0,423,0,335,423,0
"8448",0,140,0,95,410,1
"8449",0,405,0,160,695,0
"8450",0,220,0,95,300,1
"8451",0,720,0,80,720,0
"8452",0,0,0,150,315,2
"8453",0,0,0,470,30,0
"8454",0,0,0,810,0,0
"8455",0,235,0,320,490,2
"8456",0,440,0,60,440,0
"8457",0,0,0,450,690,0
"8458",0,0,0,345,0,0
"8459",0,0,0,350,0,0
"8460",5,1030,0,0,1035,0
"8461",0,0,0,660,0,0
"8462",0,0,0,900,0,0
"8463",0,0,0,900,0,0
"8464",0,0,0,250,570,0
"8465",0,0,0,810,0,0
"8466",0,0,0,454,30,0
"8467",0,0,0,392,332,0
"8468",0,0,0,810,0,0
"8469",0,810,0,0,810,0
"8470",760,0,0,0,0,0
"8471",0,0,0,510,90,0
"8472",0,145,0,755,145,0
"8473",0,0,0,5,150,1
"8474",0,320,0,450,320,0
"8475",0,240,0,558,240,0
"8476",0,627,0,0,780,0
"8477",0,0,0,242,0,0
"8478",0,795,0,0,795,0
"8479",0,0,0,870,0,0
"8480",0,180,0,480,360,1
"8481",0,0,0,829,0,0
"8482",0,0,0,0,0,0
"8483",340,0,0,255,0,0
"8484",0,120,0,480,330,0
"8485",0,471,0,474,471,0
"8486",0,0,0,660,0,0
"8487",0,180,0,210,630,2
"8488",0,130,0,80,415,2
"8489",0,0,0,840,0,0
"8490",80,0,0,720,0,0
"8491",0,0,0,585,0,0
"8492",0,30,0,775,30,0
"8493",0,0,0,220,680,0
"8494",0,0,0,275,550,3
"8495",0,0,0,340,575,0
"8496",0,0,0,300,510,2
"8497",0,0,0,0,150,0
"8498",0,0,0,115,182,1
"8499",289,554,0,0,843,0
"8500",0,0,0,780,0,0
"8501",0,0,0,900,0,0
"8502",0,0,0,580,180,0
"8503",0,0,0,735,150,0
"8504",160,0,0,275,240,0
"8505",0,0,0,340,180,0
"8506",0,0,0,917,0,0
"8507",0,0,0,905,0,0
"8508",0,0,0,240,145,1
"8509",0,0,0,116,255,1
"8510",0,600,0,0,600,0
"8511",0,0,0,505,285,1
"8512",0,0,0,850,0,2
"8513",0,360,0,270,415,0
"8514",0,755,0,65,755,0
"8515",0,0,0,610,0,0
"8516",0,180,0,660,180,0
"8517",0,0,30,125,385,1
"8518",0,0,0,440,400,1
"8519",0,420,0,410,420,0
"8520",0,0,0,405,420,2
"8521",12,160,60,72,160,0
"8522",0,0,0,65,0,0
"8523",0,0,0,837,0,0
"8524",0,759,0,61,779,5
"8525",0,0,0,160,570,1
"8526",0,540,0,0,840,1
"8527",120,195,0,315,435,0
"8528",0,0,0,230,510,0
